date,customer_id,product_id,quantity,revenue
2024-03-03,10056,2006,1,1278.11
2024-03-03,10130,2008,1,754.43
2024-03-03,10300,2008,1,819.18
2024-03-03,10409,2008,1,839.24
2024-03-03,10029,2002,1,3972.14
2024-03-03,10466,2002,2,7597.86
2024-03-03,10229,2006,2,2510.18
2024-03-03,10103,2007,4,20328.56
2024-03-03,10201,2004,3,6810.85
2024-03-03,10370,2004,4,8851.74
2024-03-03,10308,2009,2,4817.02
2024-03-03,10273,2005,4,2246.2
2024-03-03,10397,2008,3,2456.52
2024-03-03,10276,2001,3,11950.12
2024-03-03,10354,2003,1,278.48
2024-03-03,10386,2000,1,3479.47
2024-03-03,10275,2003,3,937.07
2024-03-03,10428,2007,4,19397.62
2024-03-03,10078,2005,2,1326.85
2024-03-03,10212,2007,1,5377.39
2024-03-03,10034,2006,3,4123.7
2024-03-03,10163,2007,1,4596.3
2024-03-03,10371,2004,1,2283.99
2024-03-03,10426,2008,2,1447.49
2024-03-03,10070,2002,4,15120.76
2024-03-03,10200,2002,4,15637.71
2024-03-03,10436,2005,3,1725.16
2024-03-03,10381,2004,4,9243.97
2024-03-03,10337,2006,3,4028.54
2024-03-03,10328,2003,4,1222.9
2024-03-03,10003,2009,2,4754.8
2024-03-03,10034,2007,4,19219.45
2024-03-03,10278,2000,4,14491.41
2024-03-03,10478,2000,4,14709.66
2024-03-03,10352,2000,1,3364.02
2024-03-03,10041,2006,3,3713.3
2024-03-03,10131,2006,4,5009.57
2024-03-03,10123,2004,3,7622.25
2024-03-03,10353,2002,3,12733.63
2024-03-03,10338,2008,3,2324.48
2024-03-03,10327,2006,2,2552.87
2024-03-03,10035,2004,2,4863.2
2024-03-03,10242,2002,1,3589.96
2024-03-03,10192,2004,1,2639.43
2024-03-03,10409,2009,4,10890.04
2024-03-03,10450,2001,1,3953.07
2024-03-03,10156,2000,2,6669.72
2024-03-03,10371,2005,4,2639.17
2024-03-03,10028,2002,2,7499.67
2024-03-03,10057,2005,4,2576.81
2024-03-03,10120,2005,3,1716.27
2024-03-03,10398,2001,2,9105.83
2024-03-03,10312,2004,3,8076.45
2024-03-03,10164,2007,4,21402.07
2024-03-03,10401,2008,4,2885.83
2024-03-03,10016,2009,3,7579.38
2024-03-03,10420,2006,3,3677.35
2024-03-03,10127,2009,2,4842.12
2024-03-03,10293,2000,3,10685.9
2024-03-03,10299,2007,4,21210.21
2024-03-03,10169,2009,1,2688.35
2024-03-03,10218,2001,2,8643.04
2024-03-03,10321,2005,4,2487.75
2024-03-03,10430,2001,3,11987.96
2024-03-03,10008,2001,1,4275.32
2024-03-03,10312,2007,4,19539.93
2024-03-03,10257,2000,4,12700.93
2024-03-03,10309,2002,2,7596.55
2024-03-03,10307,2005,4,2530.36
2024-03-03,10328,2004,2,5163.36
2024-03-03,10174,2005,2,1323.29
2024-03-03,10127,2008,2,1574.95
2024-03-03,10249,2009,4,10974.73
2024-03-03,10413,2006,3,3831.27
2024-03-03,10214,2002,3,12260.94
2024-03-03,10434,2008,2,1499.4
2024-03-03,10406,2007,1,4535.26
2024-03-03,10092,2004,1,2301.27
2024-03-03,10321,2005,3,1739.83
2024-03-03,10150,2006,3,3806.7
2024-03-03,10357,2008,1,811.83
2024-03-03,10069,2006,2,2349.03
2024-03-03,10119,2005,4,2332.2
2024-03-03,10200,2008,2,1570.76
2024-03-03,10345,2006,1,1289.3
2024-03-03,10336,2009,3,6954.14
2024-03-03,10362,2008,3,2596.19
2024-03-03,10087,2008,1,874.92
2024-03-03,10453,2003,1,291.12
2024-03-03,10485,2002,4,14184.2
2024-03-03,10425,2008,1,818.26
2024-03-03,10293,2009,4,9951.08
2024-03-03,10381,2003,1,268.35
2024-03-03,10161,2002,4,14233.07
2024-03-03,10220,2006,3,3591.92
2024-03-03,10368,2004,3,7289.73
2024-03-03,10352,2001,2,8919.97
2024-03-03,10317,2009,3,7557.94
2024-03-03,10303,2001,4,18157.04
2024-03-03,10474,2008,1,826.93
2024-03-03,10374,2003,4,1066.18
2024-03-03,10367,2008,2,1458.31
2024-03-03,10293,2001,1,3988.73
2024-03-03,10242,2006,3,4121.28
2024-03-03,10484,2002,3,12121.75
2024-03-03,10356,2003,3,942.05
2024-03-03,10337,2001,3,11974.76
2024-03-03,10113,2007,4,19240.38
2024-03-03,10306,2000,2,7084.85
2024-03-03,10144,2000,4,13072.28
2024-03-03,10184,2005,1,578.08
2024-03-03,10234,2001,3,13254.9
2024-03-03,10499,2005,4,2646.63
2024-03-03,10269,2000,3,9936.26
2024-03-03,10332,2005,1,587.83
2024-03-03,10123,2007,4,21512.69
2024-03-03,10081,2002,3,12830.86
2024-03-03,10157,2007,1,4498.67
2024-03-03,10161,2005,2,1265.55
2024-03-03,10099,2008,2,1652.82
2024-03-03,10353,2009,1,2593.31
2024-03-03,10264,2008,4,3287.14
2024-03-03,10112,2005,2,1106.62
2024-03-03,10471,2003,2,557.4
2024-03-03,10270,2003,1,297.32
2024-03-03,10494,2007,3,14757.49
2024-03-03,10302,2001,4,17265.78
2024-03-03,10169,2004,1,2226.49
2024-03-03,10384,2000,2,6707.64
2024-03-03,10350,2001,3,13693.69
2024-03-03,10025,2007,4,19926.65
2024-03-03,10225,2007,3,13776.82
2024-03-03,10025,2009,2,5571.92
2024-03-03,10442,2002,1,3627.53
2024-03-03,10386,2008,4,3174.16
2024-03-03,10478,2007,3,13692.12
2024-03-03,10466,2001,1,3930.54
2024-03-03,10017,2003,2,602.41
2024-03-03,10039,2005,2,1258.97
2024-03-03,10276,2006,2,2612.46
2024-03-03,10399,2003,2,636.02
2024-03-03,10465,2006,2,2441.53
2024-03-03,10061,2005,4,2546.9
2024-03-03,10098,2000,3,10801.93
2024-03-03,10279,2000,1,3459.2
2024-03-03,10414,2008,4,3509.64
2024-03-03,10086,2008,1,784.62
2024-03-03,10345,2006,4,5228.89
2024-03-03,10100,2007,3,14069.89
2024-03-03,10275,2001,2,9286.83
2024-03-03,10189,2008,4,3055.35
2024-03-03,10467,2007,2,9676.45
2024-03-03,10334,2009,2,5437.43
2024-03-03,10486,2007,1,4530.15
2024-03-03,10244,2009,3,7843.48
2024-03-03,10457,2000,3,10967.2
2024-03-03,10061,2002,4,16298.83
2024-03-03,10446,2005,3,1841.95
2024-03-03,10463,2008,4,3339.12
2024-03-03,10386,2003,3,866.4
2024-03-03,10200,2007,2,10136.65
2024-03-03,10298,2007,3,15176.94
2024-03-03,10397,2002,1,4091.5
2024-03-03,10139,2006,4,4632.69
2024-03-03,10143,2009,2,5255.71
2024-03-03,10474,2008,2,1623.76
2024-03-03,10413,2008,4,3436.9
2024-03-03,10394,2005,3,1927.48
2024-03-03,10086,2003,1,301.39
2024-03-03,10446,2008,3,2332.39
2024-03-03,10348,2002,2,8488.16
2024-03-03,10349,2004,3,7014.16
2024-03-03,10432,2005,4,2328.15
2024-03-03,10069,2002,1,3891.91
2024-03-03,10315,2000,1,3706.95
2024-03-03,10272,2006,1,1264.67
2024-03-03,10005,2009,1,2474.91
2024-03-04,10111,2004,4,8920.76
2024-03-04,10132,2007,1,5257.4
2024-03-04,10075,2004,3,7197.3
2024-03-04,10264,2008,4,3316.3
2024-03-04,10173,2004,3,6900.71
2024-03-04,10296,2002,1,3670.0
2024-03-04,10072,2007,2,10343.9
2024-03-04,10342,2009,2,5222.34
2024-03-04,10303,2006,2,2498.87
2024-03-04,10261,2008,1,749.57
2024-03-04,10243,2008,4,3057.8
2024-03-04,10276,2002,2,8329.53
2024-03-04,10233,2008,4,2878.69
2024-03-04,10199,2003,2,594.58
2024-03-04,10014,2004,3,7271.44
2024-03-04,10174,2003,3,830.93
2024-03-04,10488,2001,2,9102.89
2024-03-04,10168,2003,1,289.1
2024-03-04,10231,2009,2,4717.54
2024-03-04,10377,2006,4,4825.68
2024-03-04,10366,2001,2,8801.52
2024-03-04,10441,2006,4,5237.54
2024-03-04,10289,2004,3,7042.04
2024-03-04,10224,2002,3,11519.35
2024-03-04,10085,2005,4,2409.25
2024-03-04,10421,2004,2,4455.81
2024-03-04,10303,2001,2,8504.99
2024-03-04,10307,2005,1,670.11
2024-03-04,10096,2000,2,7153.91
2024-03-04,10070,2008,4,3196.81
2024-03-04,10040,2000,2,6815.26
2024-03-04,10283,2001,2,8592.06
2024-03-04,10383,2001,3,14021.35
2024-03-04,10205,2000,4,13592.17
2024-03-04,10398,2002,3,12337.46
2024-03-04,10190,2009,2,4974.95
2024-03-04,10326,2001,3,12543.49
2024-03-04,10449,2004,4,9652.73
2024-03-04,10257,2006,4,5417.8
2024-03-04,10074,2008,4,3267.06
2024-03-04,10354,2000,3,10800.67
2024-03-04,10316,2001,1,4656.77
2024-03-04,10346,2005,3,1808.26
2024-03-04,10331,2000,4,12657.98
2024-03-04,10100,2008,4,2904.76
2024-03-04,10081,2004,4,9665.12
2024-03-04,10240,2003,4,1090.94
2024-03-04,10371,2008,3,2451.07
2024-03-04,10200,2006,1,1302.71
2024-03-04,10436,2001,2,8806.07
2024-03-04,10057,2009,4,10580.37
2024-03-04,10366,2003,4,1239.82
2024-03-04,10300,2001,4,18203.49
2024-03-04,10424,2001,3,13337.26
2024-03-04,10318,2003,3,807.17
2024-03-04,10482,2004,2,4537.29
2024-03-04,10155,2006,4,5579.48
2024-03-04,10167,2008,1,736.06
2024-03-04,10491,2001,2,8288.96
2024-03-04,10478,2003,2,544.1
2024-03-04,10240,2001,4,16519.03
2024-03-04,10296,2006,4,4838.92
2024-03-04,10190,2002,1,3748.18
2024-03-04,10010,2006,2,2672.58
2024-03-04,10245,2000,2,7149.84
2024-03-04,10392,2002,2,8020.8
2024-03-04,10068,2000,3,11487.71
2024-03-04,10446,2002,4,15681.94
2024-03-04,10417,2005,3,1995.38
2024-03-04,10158,2000,4,13911.11
2024-03-04,10384,2009,4,9219.56
2024-03-04,10083,2008,3,2510.92
2024-03-04,10416,2002,4,15166.41
2024-03-04,10326,2007,1,5169.83
2024-03-04,10014,2006,1,1202.9
2024-03-04,10220,2009,1,2544.24
2024-03-04,10182,2004,3,6958.42
2024-03-04,10330,2006,1,1291.39
2024-03-04,10445,2005,2,1329.5
2024-03-04,10468,2007,2,10406.74
2024-03-04,10222,2006,4,4681.58
2024-03-04,10035,2001,4,15817.68
2024-03-04,10341,2000,3,9853.39
2024-03-04,10380,2004,1,2371.69
2024-03-04,10027,2002,3,12364.64
2024-03-04,10460,2007,3,15962.29
2024-03-04,10418,2004,4,9678.73
2024-03-04,10349,2005,2,1284.23
2024-03-04,10497,2009,2,5265.18
2024-03-04,10341,2006,3,3895.76
2024-03-04,10170,2009,2,4767.09
2024-03-04,10267,2005,3,1744.22
2024-03-04,10317,2007,1,5014.67
2024-03-04,10067,2001,4,16805.96
2024-03-04,10313,2000,3,10055.08
2024-03-04,10026,2005,4,2351.01
2024-03-04,10140,2002,4,14444.25
2024-03-04,10105,2004,3,7061.84
2024-03-04,10013,2002,1,4030.7
2024-03-04,10439,2007,1,4901.23
2024-03-04,10237,2000,4,15159.68
2024-03-04,10402,2008,3,2191.29
2024-03-04,10364,2000,2,6535.9
2024-03-04,10038,2005,2,1197.9
2024-03-04,10111,2004,3,6776.27
2024-03-04,10355,2009,2,5482.33
2024-03-04,10193,2009,2,5112.94
2024-03-04,10456,2003,4,1099.4
2024-03-04,10098,2002,3,11441.96
2024-03-04,10465,2004,4,9805.36
2024-03-04,10219,2006,1,1224.88
2024-03-04,10131,2007,2,10734.58
2024-03-04,10432,2001,2,9151.95
2024-03-04,10491,2006,4,5232.49
2024-03-04,10416,2003,2,596.74
2024-03-04,10047,2007,1,4901.98
2024-03-04,10482,2007,1,4632.28
2024-03-04,10361,2006,1,1176.74
2024-03-04,10316,2004,4,9986.3
2024-03-04,10205,2008,2,1744.8
2024-03-04,10206,2006,3,3490.95
2024-03-04,10212,2002,3,12121.09
2024-03-04,10468,2002,4,15013.84
2024-03-04,10259,2003,2,550.76
2024-03-04,10350,2001,2,8860.0
2024-03-04,10328,2002,1,4287.28
2024-03-04,10237,2009,3,7160.12
2024-03-04,10125,2009,4,9242.8
2024-03-04,10080,2009,4,10471.43
2024-03-04,10083,2009,3,8204.39
2024-03-04,10047,2009,1,2780.97
2024-03-04,10231,2000,3,9498.14
2024-03-04,10007,2008,3,2475.86
2024-03-04,10439,2005,1,625.69
2024-03-04,10366,2004,4,9661.85
2024-03-04,10290,2003,4,1153.3
2024-03-04,10038,2000,4,12714.24
2024-03-04,10374,2004,4,8874.35
2024-03-04,10256,2000,1,3477.52
2024-03-04,10369,2005,2,1339.04
2024-03-04,10327,2008,3,2273.13
2024-03-04,10177,2006,4,4684.07
2024-03-04,10475,2004,1,2679.72
2024-03-04,10360,2009,1,2592.55
2024-03-04,10191,2001,2,8920.23
2024-03-04,10141,2006,3,4181.52
2024-03-04,10092,2009,4,10276.23
2024-03-04,10129,2000,4,13927.71
2024-03-04,10347,2002,2,7917.92
2024-03-04,10481,2008,1,814.9
2024-03-04,10063,2001,2,9462.8
2024-03-04,10064,2006,4,5268.26
2024-03-04,10176,2000,3,9925.98
2024-03-04,10026,2001,4,15987.58
2024-03-04,10025,2001,4,17891.33
2024-03-04,10192,2008,3,2420.51
2024-03-04,10216,2007,4,18439.93
2024-03-04,10461,2000,2,6899.51
2024-03-04,10078,2002,1,4277.45
2024-03-04,10435,2000,3,11523.72
2024-03-04,10051,2009,4,10430.69
2024-03-04,10026,2007,4,19383.65
2024-03-04,10085,2007,2,9881.9
2024-03-04,10028,2009,4,9922.68
2024-03-04,10103,2004,1,2365.12
2024-03-04,10344,2009,2,4732.76
2024-03-04,10212,2006,4,5296.67
2024-03-04,10170,2003,4,1074.79
2024-03-04,10216,2003,4,1212.18
2024-03-04,10211,2001,4,18238.02
2024-03-04,10208,2003,2,599.97
2024-03-04,10190,2008,3,2486.75
2024-03-04,10021,2000,3,11423.49
2024-03-04,10191,2009,1,2567.71
2024-03-04,10165,2005,1,554.22
2024-03-04,10188,2003,4,1137.12
2024-03-04,10285,2009,2,5438.41
2024-03-04,10161,2007,2,10730.45
2024-03-04,10058,2006,4,5351.12
2024-03-04,10317,2004,4,9638.08
2024-03-04,10453,2000,1,3626.39
2024-03-04,10247,2008,1,875.3
2024-03-04,10097,2004,4,10376.26
2024-03-04,10399,2005,3,1797.99
2024-03-04,10399,2003,2,532.18
2024-03-04,10046,2004,1,2585.82
2024-03-04,10482,2007,3,16168.72
2024-03-04,10094,2000,3,10147.53
2024-03-04,10302,2001,2,8107.45
2024-03-04,10349,2003,3,803.25
2024-03-04,10396,2007,1,5361.81
2024-03-04,10100,2000,3,10043.12
2024-03-04,10319,2008,2,1659.4
2024-03-04,10024,2000,1,3273.25
2024-03-04,10273,2000,2,7580.87
2024-03-04,10138,2009,2,5215.29
2024-03-04,10446,2007,2,9853.25
2024-03-04,10104,2000,1,3234.85
2024-03-04,10007,2007,3,13880.05
2024-03-04,10258,2004,1,2632.47
2024-03-04,10000,2004,1,2231.19
2024-03-04,10311,2005,2,1250.95
2024-03-04,10286,2005,4,2280.38
2024-03-04,10343,2007,3,15520.11
2024-03-04,10093,2003,2,595.3
2024-03-04,10382,2009,2,5262.91
2024-03-04,10343,2006,1,1229.61
2024-03-04,10357,2002,3,11399.3
2024-03-04,10226,2006,2,2446.47
2024-03-04,10245,2005,4,2215.75
2024-03-04,10324,2006,3,3772.98
2024-03-04,10315,2009,4,9776.46
2024-03-04,10277,2000,4,15129.1
2024-03-04,10253,2009,4,9271.22
2024-03-04,10097,2005,3,1981.77
2024-03-04,10371,2006,2,2647.68
2024-03-04,10107,2002,2,7117.64
2024-03-04,10356,2007,3,13588.13
2024-03-04,10452,2008,2,1699.03
2024-03-04,10216,2004,1,2351.23
2024-03-04,10394,2008,4,3088.48
2024-03-04,10474,2001,4,15590.9
2024-03-04,10481,2005,4,2426.28
2024-03-04,10471,2000,3,9703.08
2024-03-04,10068,2007,3,15132.32
2024-03-04,10011,2006,1,1300.76
2024-03-04,10484,2008,1,808.31
2024-03-04,10176,2000,3,10295.06
2024-03-04,10273,2005,1,645.98
2024-03-04,10230,2006,3,3514.23
2024-03-04,10002,2001,1,3952.1
2024-03-04,10035,2003,4,1220.13
2024-03-04,10016,2002,1,4052.97
2024-03-04,10108,2004,4,9744.99
2024-03-04,10375,2008,2,1632.53
2024-03-04,10419,2002,2,7297.27
2024-03-04,10100,2007,3,14947.13
2024-03-04,10231,2004,4,10725.65
2024-03-04,10257,2000,4,13596.46
2024-03-04,10210,2008,3,2592.55
2024-03-04,10348,2006,1,1391.01
2024-03-04,10314,2007,2,9724.63
2024-03-04,10330,2008,4,3503.17
2024-03-04,10243,2004,3,7692.36
2024-03-04,10238,2006,2,2660.5
2024-03-04,10417,2004,3,7461.1
2024-03-04,10298,2005,2,1154.1
2024-03-04,10324,2008,1,761.82
2024-03-04,10454,2000,1,3346.88
2024-03-04,10014,2003,2,621.54
2024-03-04,10182,2008,3,2426.17
2024-03-04,10351,2009,4,9854.8
2024-03-04,10414,2007,2,9048.68
2024-03-04,10297,2009,2,4885.95
2024-03-04,10198,2003,4,1104.07
2024-03-04,10485,2008,1,875.46
2024-03-04,10431,2001,1,4245.51
2024-03-04,10190,2003,3,804.78
2024-03-05,10172,2001,2,8038.71
2024-03-05,10345,2008,1,787.9
2024-03-05,10071,2005,2,1240.91
2024-03-05,10372,2006,4,5401.25
2024-03-05,10283,2009,1,2731.4
2024-03-05,10036,2002,3,11101.26
2024-03-05,10192,2007,3,15421.23
2024-03-05,10337,2008,4,3368.11
2024-03-05,10376,2002,1,4204.5
2024-03-05,10317,2004,2,4423.55
2024-03-05,10431,2008,1,756.76
2024-03-05,10072,2004,3,7031.44
2024-03-05,10105,2003,4,1184.64
2024-03-05,10142,2002,3,11441.92
2024-03-05,10002,2005,4,2471.39
2024-03-05,10174,2005,4,2284.85
2024-03-05,10031,2000,4,15318.52
2024-03-05,10352,2006,4,5129.84
2024-03-05,10067,2007,4,18509.63
2024-03-05,10016,2000,3,9806.07
2024-03-05,10395,2006,1,1326.29
2024-03-05,10082,2003,1,294.63
2024-03-05,10191,2009,2,4589.99
2024-03-05,10255,2007,2,10551.86
2024-03-05,10279,2004,3,6733.71
2024-03-05,10493,2008,4,3351.27
2024-03-05,10419,2002,1,4214.47
2024-03-05,10137,2005,2,1168.92
2024-03-05,10115,2007,4,20838.02
2024-03-05,10249,2003,3,931.58
2024-03-05,10377,2002,4,15141.66
2024-03-05,10127,2007,4,20961.28
2024-03-05,10069,2008,2,1696.48
2024-03-05,10287,2005,4,2361.05
2024-03-05,10209,2009,4,9315.03
2024-03-05,10492,2001,4,17934.29
2024-03-05,10296,2008,4,3029.01
2024-03-05,10301,2001,4,16019.23
2024-03-05,10329,2003,2,645.92
2024-03-05,10367,2003,3,937.1
2024-03-05,10187,2008,3,2239.3
2024-03-05,10291,2007,1,5291.27
2024-03-05,10437,2003,1,287.09
2024-03-05,10482,2003,1,300.13
2024-03-05,10391,2008,2,1602.2
2024-03-05,10424,2003,4,1243.39
2024-03-05,10235,2006,1,1264.18
2024-03-05,10379,2008,4,3170.48
2024-03-05,10083,2000,2,6853.76
2024-03-05,10372,2009,4,9431.49
2024-03-05,10361,2007,1,4684.2
2024-03-05,10274,2005,3,1682.3
2024-03-05,10467,2006,2,2338.15
2024-03-05,10263,2002,3,10631.98
2024-03-05,10384,2006,4,5625.53
2024-03-05,10327,2005,3,2015.17
2024-03-05,10279,2005,4,2484.23
2024-03-05,10157,2006,4,4670.47
2024-03-05,10127,2004,2,5167.78
2024-03-05,10047,2001,1,4355.13
2024-03-05,10106,2001,3,12900.55
2024-03-05,10212,2003,2,570.44
2024-03-05,10025,2005,2,1338.09
2024-03-05,10380,2003,3,841.7
2024-03-05,10424,2000,1,3471.78
2024-03-05,10336,2006,4,5577.13
2024-03-05,10112,2000,2,6866.31
2024-03-05,10079,2004,4,8905.56
2024-03-05,10290,2000,1,3605.4
2024-03-05,10466,2001,4,16311.61
2024-03-05,10060,2005,3,1678.94
2024-03-05,10224,2007,2,9232.58
2024-03-05,10014,2003,1,312.73
2024-03-05,10040,2003,2,599.44
2024-03-05,10229,2009,4,10327.14
2024-03-05,10004,2001,2,8679.52
2024-03-05,10136,2007,2,9725.21
2024-03-05,10188,2008,2,1741.05
2024-03-05,10476,2002,1,4061.07
2024-03-05,10277,2004,2,4456.88
2024-03-05,10449,2005,1,623.46
2024-03-05,10244,2004,3,7604.28
2024-03-05,10037,2006,4,4743.65
2024-03-05,10266,2004,2,4740.63
2024-03-05,10019,2009,1,2635.85
2024-03-05,10421,2000,4,14636.25
2024-03-05,10120,2005,1,566.95
2024-03-05,10323,2001,3,11810.81
2024-03-05,10269,2001,1,4173.99
2024-03-05,10402,2005,2,1333.41
2024-03-05,10300,2006,4,4846.09
2024-03-05,10263,2009,1,2628.62
2024-03-05,10180,2004,2,4595.81
2024-03-05,10198,2006,4,4746.5
2024-03-05,10277,2000,1,3589.69
2024-03-05,10410,2001,2,9255.7
2024-03-05,10274,2000,3,10380.88
2024-03-05,10291,2009,1,2522.11
2024-03-05,10297,2006,2,2768.71
2024-03-05,10250,2007,1,5209.71
2024-03-05,10181,2005,1,634.29
2024-03-05,10149,2000,4,14780.46
2024-03-05,10354,2009,2,4871.27
2024-03-05,10243,2009,1,2641.48
2024-03-05,10380,2004,2,4475.15
2024-03-05,10083,2009,4,9596.24
2024-03-05,10099,2009,3,7953.72
2024-03-05,10038,2004,3,7151.96
2024-03-05,10286,2005,4,2392.99
2024-03-05,10496,2002,3,12770.85
2024-03-05,10270,2001,4,16937.62
2024-03-05,10242,2003,1,309.98
2024-03-05,10004,2005,3,1995.91
2024-03-05,10179,2005,4,2620.09
2024-03-05,10497,2000,3,11164.65
2024-03-05,10264,2000,4,13263.32
2024-03-05,10395,2003,1,302.82
2024-03-05,10477,2007,2,9512.29
2024-03-05,10467,2007,1,4721.51
2024-03-05,10395,2002,1,4114.22
2024-03-05,10411,2004,1,2636.09
2024-03-05,10223,2002,3,10985.73
2024-03-05,10049,2008,3,2580.26
2024-03-05,10307,2005,2,1350.06
2024-03-05,10370,2008,4,3337.85
2024-03-05,10276,2007,3,13498.69
2024-03-05,10017,2009,4,9741.98
2024-03-05,10220,2000,1,3657.48
2024-03-05,10350,2001,2,8281.36
2024-03-05,10408,2009,1,2704.23
2024-03-05,10455,2009,4,10616.55
2024-03-05,10432,2009,1,2642.14
2024-03-05,10122,2001,2,9322.59
2024-03-05,10145,2003,4,1259.39
2024-03-05,10041,2005,3,1824.97
2024-03-05,10201,2000,4,13846.45
2024-03-05,10239,2009,2,5169.69
2024-03-05,10092,2002,1,4043.36
2024-03-05,10126,2001,4,17472.02
2024-03-05,10299,2003,4,1129.85
2024-03-05,10187,2007,2,9265.94
2024-03-05,10218,2000,1,3236.79
2024-03-05,10042,2001,4,16743.97
2024-03-05,10269,2001,1,4293.22
2024-03-05,10435,2009,3,7631.2
2024-03-05,10001,2007,2,10223.49
2024-03-05,10118,2004,3,7802.01
2024-03-05,10207,2004,1,2214.2
2024-03-05,10141,2009,2,4869.79
2024-03-05,10194,2000,4,15240.6
2024-03-05,10179,2009,3,7550.34
2024-03-05,10224,2004,1,2550.52
2024-03-05,10497,2001,3,12342.11
2024-03-05,10093,2005,3,1676.06
2024-03-05,10268,2000,3,10314.34
2024-03-05,10266,2005,1,590.88
2024-03-05,10361,2002,3,12214.3
2024-03-05,10292,2005,3,1667.04
2024-03-05,10236,2009,2,5141.64
2024-03-05,10237,2003,4,1153.64
2024-03-05,10433,2007,4,20241.39
2024-03-05,10017,2000,1,3802.54
2024-03-05,10237,2008,3,2555.34
2024-03-05,10467,2009,3,7059.85
2024-03-05,10483,2000,2,7042.18
2024-03-05,10160,2005,3,1845.01
2024-03-05,10098,2006,4,5385.45
2024-03-05,10225,2003,3,885.65
2024-03-05,10087,2006,4,4980.88
2024-03-05,10027,2003,2,564.25
2024-03-05,10497,2008,4,3505.3
2024-03-05,10417,2001,2,8910.35
2024-03-05,10444,2004,3,7073.45
2024-03-05,10113,2002,2,8175.61
2024-03-05,10207,2009,4,10321.85
2024-03-05,10149,2009,3,8156.42
2024-03-05,10310,2004,2,4872.04
2024-03-05,10052,2005,1,608.48
2024-03-05,10075,2003,3,798.39
2024-03-05,10011,2000,1,3488.79
2024-03-05,10483,2005,1,584.47
2024-03-05,10005,2009,4,10815.38
2024-03-05,10331,2002,2,7306.95
2024-03-05,10155,2003,1,277.87
2024-03-05,10099,2009,2,4938.24
2024-03-05,10172,2009,3,7507.38
2024-03-05,10142,2009,2,5415.94
2024-03-05,10094,2008,2,1732.01
2024-03-05,10488,2009,3,6871.29
2024-03-05,10354,2002,2,7253.56
2024-03-05,10277,2007,1,4653.49
2024-03-05,10055,2007,2,9715.0
2024-03-05,10190,2009,3,7149.21
2024-03-05,10409,2006,4,5071.19
2024-03-05,10340,2009,4,10837.4
2024-03-05,10022,2006,4,4741.66
2024-03-05,10265,2007,3,14072.0
2024-03-05,10435,2000,2,7475.26
2024-03-05,10096,2004,4,10091.65
2024-03-05,10274,2007,2,10768.97
2024-03-05,10008,2006,4,5479.86
2024-03-05,10108,2004,2,4460.72
2024-03-05,10059,2001,3,11720.17
2024-03-05,10367,2006,3,3734.99
2024-03-05,10402,2008,2,1708.25
2024-03-05,10133,2000,1,3522.32
2024-03-05,10454,2003,4,1241.12
2024-03-05,10190,2008,2,1604.12
2024-03-05,10094,2000,2,7094.64
2024-03-05,10081,2003,3,961.5
2024-03-05,10039,2003,4,1207.32
2024-03-05,10136,2006,3,4082.92
2024-03-05,10068,2006,2,2493.8
2024-03-05,10344,2000,2,6656.98
2024-03-05,10320,2005,4,2570.6
2024-03-05,10017,2008,1,791.01
2024-03-05,10036,2002,2,7573.11
2024-03-05,10400,2005,3,1709.19
2024-03-05,10166,2004,3,7307.26
2024-03-05,10025,2006,1,1373.43
2024-03-05,10460,2006,4,5257.23
2024-03-05,10259,2000,4,12696.21
2024-03-05,10041,2000,3,11505.82
2024-03-05,10439,2005,2,1316.98
2024-03-05,10101,2005,1,603.04
2024-03-05,10490,2007,4,19322.09
2024-03-05,10056,2000,4,13047.2
2024-03-05,10204,2007,3,14521.43
2024-03-05,10035,2002,1,3536.88
2024-03-05,10446,2001,1,4605.98
2024-03-05,10112,2003,4,1173.91
2024-03-05,10239,2000,3,11202.79
2024-03-05,10219,2000,2,7000.93
2024-03-05,10150,2005,1,657.26
2024-03-05,10224,2000,4,13666.5
2024-03-05,10414,2005,3,1908.62
2024-03-05,10083,2001,3,12036.14
2024-03-05,10005,2006,2,2387.65
2024-03-05,10304,2003,4,1290.26
2024-03-05,10486,2003,3,832.47
2024-03-05,10405,2003,2,637.81
2024-03-05,10235,2006,2,2826.24
2024-03-05,10273,2000,4,14832.92
2024-03-05,10409,2008,1,735.41
2024-03-05,10092,2004,1,2604.43
2024-03-05,10058,2003,1,300.66
2024-03-05,10418,2005,3,1857.88
2024-03-05,10304,2000,3,10657.68
2024-03-05,10029,2008,4,3443.28
2024-03-05,10002,2005,3,1969.73
2024-03-05,10097,2006,2,2664.12
2024-03-05,10383,2008,3,2172.98
2024-03-05,10217,2002,2,7410.98
2024-03-05,10243,2001,4,17933.19
2024-03-05,10216,2000,4,14925.05
2024-03-05,10262,2009,3,7825.59
2024-03-05,10151,2004,2,5135.19
2024-03-05,10450,2001,4,16769.31
2024-03-05,10441,2005,2,1324.9
2024-03-05,10472,2006,4,5291.03
2024-03-05,10235,2007,4,20248.71
2024-03-05,10472,2001,2,9185.92
2024-03-05,10273,2007,1,4953.32
2024-03-05,10036,2008,2,1583.21
2024-03-05,10085,2008,4,3180.66
2024-03-05,10207,2009,3,8159.61
2024-03-05,10307,2000,3,10987.18
